rest,rating,reviews
The Butchers Club Burger,5,"This place is so good! We went back three times in one week. Granted, I'm an American who may have just been deprived of good, classic American food, but I found the experience great overall. The interior is very modern, with old school American hip hop playing in the background. The wait staff is excellent as well - super friendly and on their toes, despite the fact that it gets pretty busy in here during lunch hour. And of course, the burgers and fries are delicious - I had their ""Beyond Classic"" vegan burger each time and was never disappointed. They also have a burger that has grilled cheese sandwiches instead of buns, which was apparently incredible as well!"
The Big Bite,4,"This place has the best burgers I've tasted in Hong Kong.  They have a wide variety of burger and sandwiches, everyone should be able to to find something that they like. The root beer float is exactly what you would expect a root beer float to be. The one thing that nobody in our group liked was the chicken strips.  They were cut into strips less than 1cm thick; which when fried gets very tough to chew. I have a feeling why they are cut into thin strips, to make it look like you are getting a lot. I think a better option would be to cut them into thicker strips and add a couple fries under them. I will definitely be back, but ill stick to the burgers in this burger joint."
The Big Bite,4,"My very first time visiting this place was years ago. Shout out to their Tuesday Wing's Night! Classic. Friendly staff, good North American eats at decent Hong Kong prices. It's a non-zero-sum game. Literally - especially if you decide to challenge your mates to homicidal wings. Their spicy ratings goes from: Honey Garlic, Wuss, Cajin, Mild, Medium, Hot, Suicide and Homicide. I could feel that numbing, tingling sensation on my face as I ingested my 3rd suicide wing. And as I gasped for water and reached for tissue to wipe my drool, I could here this lovely Swiss man sitting three seats away from me, telling customers he's a regular there and that he would never dare go beyond Medium.  And that's when I decided that my friend should get the Homicide ones, because if there was a moment to capture what a sucker I am... that would be it. One homicide wing in, my insides were nuked. Perhaps I should have eaten breakfast and lunch first. I feel that their homicide wings should come with a sympathy glass of milk. They don't... so that was cruel of them. Good game, Big Bite.Special shout out to their A&W root beer floats for when you miss home! Their poutine was...acceptable. If you ask me, their Sai Wan branch is better. Less people and more space!"
The Big Bite,5,"A sad update for those living in Happy Valley - these guys stopped delivering to our neighborhood! One word: heartbroken. Ah well, I guess a group outing is in order."
The Big Bite,4,"The weekend breakfast, available all day to 6pm is quite a good deal. 95 hkd for eggs, sausage, bacon, toast, baked beans, fried tomato, and oj!"
The Big Bite,5,"Unapologetically Canadian and seriously good dogs, burgers and wings. The location is kinda out of the way in North Point, but if you are craving some great grub, this place will hit the spot. And yes, poutine! Besides Sidewalk in lkf, this is where I go to satisfy my gravy-cheese craving.Fine little selection of Canadian microbreweries as well."
The Big Bite,4,"Rather strangely located in North Point, and not even on King's Road, but the ""back alley"" that is Java Road, is a great burger cafe - Big Bite.With the advent of Beef & Liberty and Butchers Club Burger, it seems that the humble burger is making some waves in the culinary scene in HK. Well, Big Bite has been a little known stalwart in the burger kingdom for sometime now, and for good reason.They serve a simple menu of burgers and dogs, with various fries and drinks. I say simple, because by concept it is. However, the menu may betray otherwise, as it is a bit of a head bender trying to workout what is and is not in the meal deal etc. So remember to pull out your PHD in statistical analysis before embarking into the menu. Alternatively, just point and grunt.The burgers are brilliant. 100% ground US beef, they are cooked really nicely, so they retain that lovely crumbly dry texture, without being just mince in a bun. The bun is a lovely soft and light wisp of a thing, perfectly framing the pattie and whatever else you can cram in. Unfortunately, I do have a grumble though, the burger was a bit luke warm, and I put this down to the service.I don't know what is going on with the service, but it sucks. It's not even a proper restaurant, in that you order and pay at the counter before taking a table, but even with only one part of the waiting service to do (i.e. bringing me my burger), they take an absolute ice age, bring everything at differing times, and forget stuff. The total result is a cold burger, followed 10 mins (and three requests) later with poutine that is hotter than the sun. Unfortunately, this sucky service puts a big black mark across the food. I doubt that the chef likes his burgers to be cold at the table, unless that is the Canadian style of serving them?Definitely give it a go, as you can get a really good burger for much less than the fancy boys. Just keep on top of the wait staff and get your food out at the same time - hot. Maybe sit up by the pass at the high tables, so you can be all over them.One last brownie point; they have an excellent selection of beers, and on Tuesdays, you can add HKD3 with any beer purchase for buffalo wings - get out the blue cheese!"
The Big Bite,5,"Great food. We tasted the Fat Bastard X2, suicide wings, chili cheese fries, chocolate shake, EVERYTHING was delicious.  The price is fair for Hong Kong. I would most definitely recommend it. Cheers!!"
The Big Bite,4,"Really great burger joint with affordable items. The place is a bit tucked away, but that also means that it isn't overcrowded like it would be if it were located more centrally. I really like that you don't feel pressured to just eat and go (which is very rare in Hong Kong)They have pretty much all the standards you would expect from a BBQ place. Burgers, wings, onion rings and all types of fries. The novelty and *cool factor was the Canadian craft beers (and HK!) selection which you wouldn't really find elsewhere.I ordered the standard burger (always a good starting point to judge a restaurant) with a bottle of HK craft beer, and it all came to HKD$56, which I thought was quite good. I was expecting an undersized burger, but no, it was actually decently sized.The burger was super juicy and was done maybe around a medium well done, which I liked. I really hate burgers that are overcooked and dry. I didn't find this out later, but the pickled jalapeño in the burger was a really nice touch and gave a lil kick to the taste.I would definitely go back and try the other stuff!!"
The Big Bite,3,I ordered a cheese burger and fries with Taters'n Cream Sets.It took around fifteen minutes for the food.The beef wasn't  very juicy and the fries weren't freshly made. A little bit disappointed by that.I'll give a score of 5/6 out of 10
The Big Bite,3,"The Big Bite is marketed as a Canadian eatery which serves Canadian beer and Canadian food (whatever that's supposed to be). I was born and raised in Canada so I think I would have a slight idea of what. It's supposed to be like. I heard so much about it before I went myself for the very first time. People were raving about the wings, the beer, the poutine. I finally went on wings night which is on Tuesdays. They do wings for very cheap. To be fair, the prices were excellent, very economical as opposed to a lot of other bars. Were they of good standard in terms of taste? No. The wings were a bit on the dry side, the hot dogs met the bare minimum requirement and the poutine was not as good as ny fries. The ambience they set up was good however. It was a fun environment and they had a good crowd. I would go back for the vibe, not so much for the food. There's lots of space for improvement in terms of food."
The Big Bite,2,Had the cheeseburger and it had way too much sauce on it.  I could only eat half of it.  The mushroom poutine was better but they don't use real cheese curds so they are more like disco fries than poutine.  If you've had real poutine in Canada it would be a disappointment although I've had poutine a few times around Asia and no one seems to be able to source real Quebec cheese curds so it's probably the best you're going to get.
The Big Bite,3,"Sunday night 18:45 pm. Want to like to this place.... Burgers, poutine, fries, beers ARE good and staff visibly hardworking BUT after +45 mins for our meal, I don't think we will ever come back. They gotta change their system, it is a fast food joint after all !! Can see many upset customers waiting (one waited over 1 hr, got a refund and left). Also saw FoodPanda's frustration, unable to deliver their orders."
Minh & Kok,4,Fast casual south East Asian spot that serves rice and noodle dishes as well as street food style snacks. The food here is pretty good. I think the quality has gone down a bit since it first opened. Worth coming here for the lunch set which is between 78-100 hkd depending on if you do the appetizer plate or not.  Don't expect any real type of service other than the staff taking your order and bringing out your food. When it gets busy you will also have to flag down the staff to get some service.
Minh & Kok,2,"To avoid the weekend crowd, we got to the place at 11am. We ordered the Laksa noodle soup with roasted chicken thigh which came with a drink. We had to wait for 20 minutes. The chicken came out dry, tough, and overcooked. The noodles were soggy. The soup was just spicy but not hot. It was quite disappointing.In addition, the price is $2 more per bowl on weekend."
Minh & Kok,1,"Not sure why there are high ratings, maybe is the Vietnamese food that is good, we ordered several Thai dishes... all horrible... one of the worst Thai food we have ever had... and expensive, my family said it is very good went they visit previously, could be new chef...Do not order those have crosses on the receipt...The Prawn Cake & the Pork Jow are the only two dishes that can consider to order..."
Minh & Kok,4,"Located inside the Treats Food Court, Minh & Kok is a nice option for when you don't feel like scavenging for a seat.  Of course it's a little more pricey than the food court, but you do get the better seating and wait service! For those that have been to the Minh & Kok in Causeway Bay, it's basically the same dishes. Though the options here are much less than the other location. However they do have some lunch sets available. Overall it's a decent alternative option to the food court right outside."
Minh & Kok,5,"Pleasantly surprised by the flavours!The two of us shared one lunch set menu and a pomelo salad. It comes with an entree of your choice (rice or noodle dish), and a small bites sampler. The spring roll was A-MAZING. Next time we would definitely go with a full order. The pad thai could use a little more fish sauce but I could just be accustomed to the taste in US. The highlight of the pad thai was the freshness of the shrimps they use. Now I know Ive been eating frozen shrimps all along =(. The Pomelo salad is a refreshing accompaniment to go along with the meal, with crispy shallot and a hint of fish sauce. Oh and the egg coffee ($15 upcharge from the set menu)!! It was brûlée on top. Im done.Bill came out to be just at $200. We were perfectly satisfied. So glad we found this solid place out of the many options in and around the plaza."
Hokkaidon,5,"Newly opened, comfortable and quiet seating. The sashimi is very fresh, the rice is real japanese rice, fluffy and sweet. Love the condiments aside. Little dried fish with sweet mirin sauce? And the seaweed salad. That everything goes well and enjoing every bite.The miso soup is tasty, not saltly. I also tried the grill eel. Thick sauce on top, great texture of eel. I love it."
Hokkaidon,4,I came here for the lunch set on a weekday.  Like all places in this area lunchtime is really busy so I would suggest getting here before 12:00 pm to avoid the lines.They have non sushi items but the thing to order here is the sashimi. I had the special tuna don which is a bit on the pricey side but in line with what you would pay in Hong Kong (200 hkd). The tuna is definitely high quality and had a nice texture to it.  I would definitely recommend ordering it. This isn't a place I would go every day but it's nice to treat yourself to a nice lunch on occasion. Overall rating based on: Food: 4 starsEnvironment/Service: 3 starsValue: 4 starsOverall: 3.5 stars
Yu Sum Vietnamese Restaurant,3,"I continue my search of good Vietnamese food in Hong Kong to no avail. This place felt more like fusion Chinese and Vietnamese than truly authentic Viet. I ordered the grilled pork neck meat vermicelli. Similar to other Vietnamese restaurants in Hong Kong, the vermicelli is slightly hard and I wish there were more veggies in it. The grilled pork neck meat was pretty good. It was flavorful and had a good crunchy texture.It is rather affordable though. All of the popular items come in a set with a drink for $43. I had the mung bean in coconut milk drink. I thought it was weird that the mung beans came in chunks. I wouldn't be hurrying back to this place and I'll continue my hunt."
Xi Dian,4,"Solid place for the lunch crowd. It's surprisingly located inside an office/factory building. I guess you wouldn't know about this place unless someone brings you here.Walk into the lobby and take the lift to the 12th floor.  Then once you exit the lift its located on the left hand side.  From the many times I've been here, usually there will be someone else in the lift going to the same place!The restaurant is pretty big itself.  Its got a few small tables and plenty of big round ones.  Although there's plenty of seats, usually its pretty full during lunch time.  You almost always have to wait to be seated if you arrive during lunch hours.  Almost everything on the menu is part of a set during lunch. Set meaning that you get a soup along with dessert for the main you've chose. The good thing about this place is that the menu constantly changes so you will never get bored if you frequent it.  Sadly the menu is only in Chinese, so if you cant read Chinese, better come with a friend who can.  I've been here plenty of times, and the food is always good.  The only downfall is the wait.  Having to wait for a table as well as your food, make sure you have at least an hour during lunch if you want to eat here."
Enoteca,3,"I was craving a pizza so we came here on a Sunday afternoon for lunch/brunch.Simply, the pizza was good and satisfied my craving. The crab cakes were a thumbs down though - so skip the crab cakes and try something else.That. Is. All."
Enoteca,1,"I order a simple steak and a beer, after one hour waiting for my steak, I cancelled the order and leftTheir kitchen must be very smallNot recommended"
Enoteca,3,"Location location location.In Hong Kong, where you are determines who you are.  Enoteca is located smack in the middle of Taikoo place, which is the largest office area of Hong Kong east. So being there usually automatically defines a venue as a 1) lunch spot, 2) happy hour place or a 3) cafe. Enoteca is 1) and 2). It is in such a prime spot you cannot ignore it. It has indoor and outdoor seating. The Island East fair is held in its outdoor area, which is actually a wonderful place to be in during cooler seasons. If you work in Taikoo place, chances are this is the first place you see when you come down to lunch. But because it is pricier than most other neighboring eateries, charging around Hkd 130 - 200 for a lunch set, chances are there are usually walk in seats too. Lunch food is not spectacular, the steak is usually mediocre - my companion did not finish hers today because it was "" too chewy"", and this was her second time trying the same dish. I have the ahi tuna usually, which I think is decent, even though they give you a strange spicy Mediterranean dip. Happy hour though, that's when things change. This is when you actually need to fight for a table. The place becomes a bustling, wondrous place of tired or exuberant office workers, looking to unwind, gossip or complain. The vibe is great and the wine is decent - ""Enoteca"" does mean wine store after all. They have brunch and special deals on weekends, like their 178 for a pitcher of beer and a pizza. Very good deal, tells you how much( little) business there is on non working days. So come for drinks, but don't go out of your way to visit. You can't miss it if you're in the neighborhood anyway."
Enoteca,4,"4-stars for the brunch as it is relatively good bang for the buck.  Apparently lunch and dinner on weekdays are more expensive.  This is what our party ordered this time:Smoked salmon rosti - goodSalad with Greek yogurt - yogurt was fine, salad okFish in beer batter - ok, a little salty but chips were nice.We were here on Sunday 1pm and it was relatively empty.  Starts filling up from 2.30pm again.In the past we have tried various pizza, and those were generally good.  Will be back to try the paella, which the next table seems to be happily feasting on - and which smells really fragrant.Service is reasonably good and service staff helpful."
Enoteca,4,"My friends and I were walking around in Quarry Bay when we decided that we were getting tired and wanted to sit down for a drink. Since it was around 5pm, the same idea popped into everybody's heads - happy hour!We decided to go to Enoteca opposite Taikoo Place. It's really easy to find - if you know where the Island East Markets are on Sunday, that's exactly where it is. I like how Enoteca spills out and has tables and chairs outside, so you can choose to dine alfresco. Since it's away from the main road, the air's pretty clean (or as clean as it can get in HK...) so your food and drinks aren't sucking up all that pollution.Between the four of us, we ordered three drinks - a cosmopolitan, Strongbow cider and Coopers sparkling ale - and some potato wedges to share. The drinks were quite reasonably priced, and they came almost immediately. And they were good - nothing like some refreshing beer on a hot summer day!Our potato wedges took its time to come, but we weren't in any hurry so it was fine. The wedges were really, really good - they came out steaming hot and golden fried, and I couldn't eat them for the first minute or so because they were so hot! And the dip that it came with was really nice too - paprika and coriander dip - surprising because I normally dislike coriander.The service here was great and one of them, I assume is probably a manager, was hilarious. One of my friends is not a keen drinker and didn't order anything (she was going to get just juice but then decided not to). He saw her without anything to drink and asked him if she would like some cold water 'on the rocks' - we all laughed, and she agreed. Seconds later, he was back with a glass of ice water with a straw, and he told her 'careful, don't drink too much!' Unfortunately, we never caught his name, but you will recognize him as the one with the really jolly voice.Overall, I'm glad we decided to come to Enoteca. The food, the drinks and the service were all great and not too expensive. Since this is located near the office area, expect it to get pretty filled if you come by at around 6pm with people headed for their after-work drinks!"
Starbucks,5,I enjoy coming here for morning espresso and team when working on Hong Kong. Batista Amy is extra nice and sweet.
Starbucks,4,"Good old Starby! This one is the only one I have gone to in HK since its in the way to work and I can just grab a coffee and cinnamon Danish if I need a quick bfast. Usually the line gets pretty long in the morning from 8:30-9 but dies down after 9:30. Service here is pretty nice and quick as well. I usually get the Chai tea latte or caramel macchiato. As usual, you can ask for skim or soy milk and they have the tall, grande, and bento sizes. One thing I have noticed about the soy caramel macchiato though is that it tastes oddly slightly bitter... And even with skim milk it tastes a little weird to me... Just not the same as back in the states... Maybe it's just the milk they use? But the chai tea latte tastes ok to me. They do have unique holiday flavors like gingerbread, toffee but, and even panettone! I was so excited for the panettone one since I love the bread! But it was kinda meh... It was just a regular sweet latte with some whipped cream and tried fruit bits sprinkled on top... Although I'm not sure really what I was expecting with a panettone latte... Anyhoo one thing that did make me really sad is that they don't have the pumpkin spice latte for fall!!!! As a basic American girl, that is all I ask for during my fall holiday season :'( Overall, just a normal Starbucks which means it is good!"
Wildfire,5,Crazy Bernie is a huge fan of this small but delicious chain of locally owned pizza joints. I try to visit them all each and every trip to HK. The name says it all. Their pizzas are thin and delicious. Cooked in a super hot fired oven and done in minutes. I could eat here every meal.
Wildfire,2,"The pizza here is pretty bad. I would rather have a chain like Pizza Hut over this place. Had the black and white pizza, where they advertised black truffle. The black truffle was a paste which was splattered on the pizza. I had trouble finishing which is hard to do for pizza. Even something I buy frozen from the supermarket I can finish. I've come on another occasion to have the brunch, which was much better. Buffett is nothing to write home about but the steak was decent given the price point."
Pizzeria Jacomax,4,"This is your typical neighborhood pizza joint located in Quarry Bay next to Tai Koo Place. Jacomax is not very big, setting is simple with a few stylish decors. Service is efficient and friendly. They have a decent drinks list with some nice cocktails and mocktails. The selection for craft beers is nice, too. All the classic Italian dishes are on the menu. Pasta is cooked al dente to perfection, no faults there. The pizzas are great as well, crispy, nice selection of toppings, not oily at all. I like their salads as well which are fresh with a tasty dressing. Jacomax is inexpensive."
Pizzeria Jacomax,4,"Jacomax is a pretty unassuming pizza place in Quarry Bay, and the lunch sets are good value for money - you will most definitely leave full. They have lunch sets for 2 up to 6 people, and the structure is Pizza + Pasta + Wings/Sides + Salad + Drink. For 2 people, it would be one of each food and 2 drinks, so you can imagine the amount of food they give you. For 6 people you get 2 of each, plus 6 drinks, and one time when we ordered this set, they accidentally gave us 3 pastas but nicely let us keep the extra one for free - I was asleep at my desk for most that afternoon.The pastas are generally decent but harder than the al dente that other Italian places in HK do. The pizzas are great, and the selection is large, although a bit on the dry, biscuit-y side, and not as good as the more established (chain owned) pizzerias like Linguini Fini and Piccolo. I heard the owner Jacomax is usually based in the Sheung Wan shop and actually makes the pizzas himself, so perhaps that's where you can find the best quality. One thing I appreciate is that they have a fun approach to making pizzas. When I first came to the area during October, they had a Halloween theme where the store was dressed up in a spooky theme and there were actually Halloween pizzas! It was pretty fun to see little ghosts and pumpkin scattered on your pizzas, squid ink (I think) was used instead of tomato paste to create a black backdrop and make it all the more spookier. And pricing is around HKD125/person (HKD 750 for a 6 person meal), much cheaper than you can get at the chains I mentioned just now. Pretty sweet deal!"
Red Star Restaurant & Pub,5,Just a hole on the wall. Tiny place. But good quality food. Big portion too. Second visit for breakfast. Will come back again.
Red Star Restaurant & Pub,4,"Had ribeye steak last night, not bad but can't compare to Outback, my friend had ox tail which I ate 1/3 of them, a lot more tastier and tender than my steak, dinner comes with bread, soup and coffee or tea.I know what to order next time."
Wang Jia Sha,5,"王家沙 is the Chinese name of this restaurant (totally don't understand what became of the English, sounds like a direct translation haha). Anyway, this place has always been one of my family's go-to lunch places back in HK whenever we are around the Taikoo Shing area. Their dishes are mainly Shanghainese.I always found their decor interesting because they pretty much stuck tea pots and plates sideways on the walls of different colours - pretty neat! Service is decent, it varies. Sometimes when they are super busy, it's hard to flag down a waiter. But when it's casual, they notice you easily and would refill your tea constantly.Their soup dumplings and pan-fried buns are super delicious! The dumplings are made well so that the soup is secured inside yet the dumpling skin is thin (key component to look for in a soup dumpling). As for the buns, the bottom is fried and burnt just right while the inside is saucy and steamy too. I think all their cold dishes are great - any pick would be a good choice!Their main dishes and noodles are not bad too. They have a large selection of both noodles and rice. Our family especially likes the soy-sauced noodles with yellow eel as well as dan-dan noodles 擔擔麵."
Wang Jia Sha,3,"Quick tip: don't sit near the front next to the kitchen pass. They do a lot of their unloading of dishware around there and it will Came down here for a late dinner after work. It was not that busy at around 8:30/9 on a week night. We ordered the Iberico pork dan dan noodles, cold noodle appetizer, and runny custard bun.Everything was pretty ordinary, nothing to come back especially for. The Iberico pork was actually served as a fried cutlet on the side rather than in the noodle.The only thing I would go back for was the custard bun. It's hard to find the runny kind nowadays esp with a quality bun around it! This was the best I've had in a while!"
Wang Jia Sha,1,"Inattentive, indifferent, it's as if I was never there!I was standing at the counter in plain sight, I tried to get a table for 4, but for some reason, the host was helping everyone who lined up behind me!They need to get their act together!It doesn't matter if a restaurant has good good but embarrassingly bad service. Just because I don't look Chinese isn't grounds to ignore me!"
Q-Bay Burger,5,"This is highly likely one of the best burgers I've had in Hong Kong.I had the Parisian Burger ($85) - Beef patty with swiss cheese, grilled/seasoned onions, truffle cream sauce. Ordered a medium rare and it came out perfect. Juicy, well-seasoned, normal-sized. Onions tasted great with the way they seasoned it. Truffle cream sauce wasn't overly thick or heavy as I thought it would be. Bun didn't get soggy at all and stayed put together until the very last bite.It comes with a side of fries with ketchup. It wasn't a lot of fries, but I thought it was the perfect amount with the burger.Iced lemon tea that is self-serve is $10 and tasted really good!No complaints. Small joint with just one person taking order and cooking, but I found them to be efficient, and I was VERY happy with this lunch choice."
Q-Bay Burger,3,"Being new to the Quarry Bay area, of course I immediately started doing research on what there was to eat around there and Q-Bay Burger caught my eye because they serve turkey burgers! I convinced my coworkers to give it a try for lunch.I am sad to announce that their turkey burgers are not fantastic. I knew I was in trouble when the burger came and the patty was square shaped :/ The meat was rubbery and did not feel like real turkey at all. At least it was juicy though. The only reason I'm giving this a 3-star rating is because the other people had their beef burger and raved about it. To the point where they think it's the best burger they've had in Hong Kong. I'll have to go back and try that instead. There aren't that many seats in this place, like max 12 seats so be prepared. Pricing also isn't bad. I believe my turkey burger was around $70 and that already includes a side of fries."
Q-Bay Burger,3,"Hong Kong has its fair share of burger joints, there are the big chains obviously like Mcds, Triple Os and Burger King; the standalone gourmet places like Burgerroom, CaliBurger(which is actually a chain in the States); the bars that serve burgers as an attraction, think McSorley's; and the oh-so-pricey hotel lobby lounge burgers. Main St Deli anyone?QBay burger seems to be none of those. It is special in that it is a small, unassuming, almost ghetto burger joint in Quarry Bay. It is directly in competition with Burger Mix, another small store that is literally doors away. Burger Mix actually is bit more refined - they have a logo and proper printed wrappers, and a second store. Qbay Burger is more mom and pop, but what it lacks in scale and slickness, it makes up for in heart.Each burger is made to order, meaning yes, you will have to wait long times for your burger. So go BEFORE 12:30 if you have a short lunch break. I tried both the namesake Qbay Burger and the Milano Burger, for takeout. Qbay burger was simple: patty, cheese, tomato, onion and lettuce. The poppy seed bun was toasted and patty was quite succulent with that beef flavor. Portions were generous as well, a burger fries combo should be enough to induce a coma back at the desk. I was happy with that one.Milano Burger was a wannabe gourmet burger, with bacon, rocket and provolone cheese. This was saaalty. Could've been the bacon or the cheese, but either way this was not the delicate gourmet burger I imagined. Gourmet does not seem to be their repertoire.So overall, a small store with heart, and decent basic burger. The price is similarly priced to Triple Os, around HKD 70~80 a combo with fries and a drink."
Tulsi Indian Restaurant,4,A nice and cosy Indian restaurant. Not full on a weekday evening but with a few tables filled it's not quiet in the restaurant. I found out it's a Michelin-recommended restaurant only when I was reading the menu. Even with that expectation the tandori chicken and spinach curry lamb were very nice (and we forgot to take pictures of them). And there is a variety of beer to choose that goes well with the dishes.
Tulsi Indian Restaurant,3,"Tulsi is tucked away in the corner of a building and isn't really that easy to find. It was one of the few Indian restaurants in the area and is a good choice for lunch. They offer vegetarian and non vegetarian sets that are priced at 75 hkd. The set comes with nam, rice and a few dishes portioned in snack style portions. They also offer single dish sets if you don't want the variety. Food: 3.5 starsEnvironment: 2.5 starsService: 3 starsValue: 4 starsThe service is efficient and the food comes out quick but don't expect much in terms of interaction from the staff. They will acknowledge you and take your order and give you your food and that's about it. The food is ok and nothing really special. My office had a few vendors that were from India based in HK for a few months and they wouldn't eat here. For me the food is not that bad and fills a need when I want Indian for lunch."
West Villa Restaurant,3,"Im not a big fan of yum cha due to its lack in variety and its calorie content. To me, yum cha food always surrounds round prawn dumpling, BBQ pork bun, stream Cheung fun. You know, the typical things.However, when it comes to west villa yum cha, I'm  excited! Not only does the food taste good, the variety they offer is endless. It is rare in Hong Kong now a days to stumble upon a old restaurant that still offers the good old choices . A highly recommended place for those of you who are feeling abit adventurous and want to explore that ""hongkie-ness"" in you ."
West Villa Restaurant,2,"Expensive dim-sum and awful service from the wait-staff. They have a special dimsum price that lasts till halfway through the morning, I do believe it is 10am. Apparently, their well-known dishes are their beef and egg  rice, which in my opinion was very standard and typical (nothing that special). If anything, their portions seem smaller than other dimsum joints. But do beware that on weedays there are grandmothers and grandpas lining up outside the restaurant before it even opens up, so go early if you'd like to try it out. It's locaated in the Cityplaza right above Tai Koo MTR, so super convenient and accessible."
West Villa Restaurant,4,"This tasty Cantonese spot is tucked away in a corner of Cityplaza, but is no secret among locals in the neighborhood who pack the restaurant for lunch.  A surprisingly massive establishment given its narrow entrance, the setup is a traditional banquet-hall style with lots of tables and a focus on groups.Many of your dim sum staples can be found here (rice rolls, har gau, xiao long bao, buns, etc.), along with quality seafood, noodle and rice dishes.  I had been told to keep an eye out for the Char Siu (not bao -- just the straight BBQ pork) and boy am I glad that I did.  While everything was good, this dish was a real standout and I definitely ate more than my fair share, even at a work lunch where I would normally restrain myself.  Highly recommended!  Although the menu and order card have English translations, it definitely facilitated the experience to have a native Cantonese speaker with us.  I am sure we would have gotten on just fine if she wasn't there, but it made things a whole lot easier.I can definitely recommend West Villa for fun group lunches for those based in Taikoo, or for a not-that-fancy work lunch for visiting colleagues.  I am not certain that I'd make the trek to Taikoo especially to eat here, but I'm happy to know that it's near the office and look forward to a return visit."
West Villa Restaurant,1,Worst service at lunch time. Took 30 minutes for two dishes dim sums . Credit cad charge took 15 minutes more
The Coffee Academïcs,4,"This opening of this location of the Coffee Academïcs was something I was anticipating for a while. Really convenient for me to grab a cup of coffee on my way to work. They have a outside facing counter top designed for getting your coffee to go. My rating is based on the following:Coffee: 4.5 starsFood: 3.5 starsExperience: 4 starsRecommend: the Istanbul (seasonal drink), & iced cappuccino The coffee here is one of the better coffees in town. They have some unique offerings here where you can have coffees flavored with various different sweeteners (agave, Manuka honey, Okinawa sugar). They also offer seasonal drinks which change periodically. My favorite drink here is the Istanbul. The pour over options are done by a machine. The barista claims that it makes a more consistent cup of coffee but it really detracts from the experience and really makes me question the high cost if this isn't done by hand. I buy my beans for use at home here and the offerings they have from Indonesia are my favorite (West Java or blue roca). Price is bit cheaper than other shops especially if you use the prepaid charge card. One complaint is that their beans are not always recently roasted and can be over a month old.The food here is pretty good if you grade on a scale of cafe food. A bit on the pricey end but still nothing crazy. I wouldn't come here for the food but wouldn't mind eating here. The baked goods are ok and not something I would order."
The Coffee Academïcs,4,"The Coffee Academics seems to be popping up around town. This is one of their newest location. Hidden away in a semi commercial residential area. It is more relax and chill than the Wanchai location I had been to on this trip.All Day Breakfast is the way to go and probably the best deal if you want to have a flat white and something to eat. For me, coffee though is the star. Piccolo Latte ($36+10% SC) is not something I would indulge myself daily at this price point. But the barista pulled a perfect shot and made beautiful latte art in this small glassware with nicely frothed milk."
Hakodate Japanese Restaurant,4,"My Japanese coworker recommended this place to me. His wife who isn't really a big ramen lover was a big fan of this place.  The first time I came here I ordered a rice set and really didn't think the food was anything special. My rating is based on:Food: 4 starsService/environment: 3 stars Value: 4 starsRecommendations: miso ramen, fried chickenThis time around I ordered to miso rich ramen and had a totally different experience. If you come here you need to order the ramen dishes. The soup is a bit on the salty side but it was rich, and full of umami flavor. The ramen doesn't come with an egg so that is a must add on. The soft boiled egg was done properly and came with a semi runny orange yolk. I also added on the larvae fried chicken and I would recommend this as well. The karate here is really quite good. Will come back when I can get out of the office for an early lunch."
Cohhee,5,"Excellent coffee and excellent baristas at this small little coffee CART in the Berkshire House! They claim to open early but they're sometimes there, sometimes not. Regardless, I envy all the people who work in this building because they have access to such good coffee right on the ground floor! Do the baristas get tired from standing all day behind their cart??? Everything is from Australia. The beans. The milk. The owner. The baristas. The personality. The baristas lived in Australia for some years.I'm their newest fan!! Why am I in this building?? The Consulate General of Canada is upstairs. Yay!!"
Cohhee,3,Cohhee is a small coffee cart which offers a large list of coffee options. I had the Flat white here and really wasn't too impressed. The coffee quality is similar quality to Starbucks.  On the plus side they do have a long list of drink options and they have drinks with coffee and ice cream. I will unlikely come back because there are better options in the area.
TeaWood Taiwanese Cafe & Restaurant,5,"The dinner sets were an unexpectedly delicious deal. The set includes an entree, a beverage, and a dessert, all of your choosing, and comes with a bowl of rice. All that for about 100 HKD. Especially worth mentioning were the Three Cup Rice (三杯雞) and the pineapple cake, which had real pineapple bits inside. [Also, currently they're doing a Chibi Maruko-Chan (ちびまる子ちゃん / 小丸子) promotion which is a bonus!]"
TeaWood Taiwanese Cafe & Restaurant,3,"We showed up at 2 pm, too early for the mid afternoon (2:30 pm and after) menu, but late for the lunch (11:30 am to 2:30 pm) menu. The lunch set menu is very attractive with 3 choices of appetizer, 5 choices of main course, and 4 choices of rice/noodle. The price is reasonable. However they ran out of 3 choices of main course. We had no choice but to order the stewed beef brisket with okra/teawood noodles with stewed beef and sweet and sour pork loin with pineapples/rice with marinated minced pork in Taiwanese style. We usually don't like to eat okra because of its slimy taste. But the combination of beef brisket and small prices of okra was just perfectly delicious! The pork loin was very tender and not oily. They even ran out of barley water with red bean! So we settled for the left over choices of rose tea and grapefruit tea! The service was minimal."
